21	21	-0.8079
21	21	-0.6245
21	21	-1.0284
21	21	-1.0846
21	21	-1.2723
21	21	0.0094
21	21	-0.5533
21	21	-1.2200
21	21	-0.9504
21	21	-0.8246
21	21	-0.7571
21	21	-0.9064
21	21	-0.8286
21	21	0.8533
21	21	-0.8233
21	21	-0.4462
21	21	-0.4783
22	22	-0.9772
21	21	-0.5125
21	21	-0.8386
21	21	-1.0110
21	21	-0.3148
22	22	-0.9772
22	22	-0.6327
21	21	-0.7755
21	22	-0.6644
21	22	-0.8324
21	21	-0.4284
21	21	-0.7476
21	22	-0.7476
21	16	-0.7476
21	21	-0.9396
21	21	-0.7476
21	21	-0.4916
21	21	-0.4916
21	21	0.4370
21	21	-1.1228
21	21	-1.1060
21	21	-0.4777
21	21	-1.1842
21	21	-0.4332
21	21	-1.2300
21	33	-0.8288
21	21	-0.9860
21	21	-1.0204
21	21	-0.4747
21	21	1.2966
22	21	-0.8443
22	21	0.5261
22	21	-1.0304
22	21	-0.9605
22	22	0.8896
21	21	-0.8796
21	22	-0.8796
21	16	-0.8796
21	21	-0.8405
21	21	-0.7748
21	21	0.1077
21	21	0.7064
21	21	-0.5281
21	46	-0.4532
21	16	-0.4532
21	21	-0.9509
21	21	-0.8683
21	21	-0.4156
21	21	-1.3161
21	21	-0.8811
21	22	-0.8811
21	16	-0.8811
21	21	-0.0745
21	22	-0.0745
21	16	-0.0745
21	21	1.0548
21	21	-0.6484
21	21	-0.8717
21	21	-0.6081
21	21	-0.6491
21	21	-0.8662
21	34	-1.0548
21	21	-0.9953
21	21	-0.4314
21	21	-0.6258
21	21	-0.5934
21	21	-0.4873
21	21	-0.8695
21	21	-0.8455
21	21	-0.8877
21	21	-0.7623
21	21	-1.0595
21	21	-0.2388
21	21	-0.8813
21	21	-1.0576
21	21	-0.7437
21	21	-0.9596
21	21	-0.9581
21	21	1.1038
21	21	0.1485
21	21	-0.7261
21	21	-1.2039
21	21	-0.4088
21	21	-0.8815
21	21	-0.3570
21	21	-0.0812
21	21	-1.3814
21	21	-0.8967
21	21	0.4235
21	21	-0.9136
21	21	-0.8994
21	21	-0.7772
21	21	-0.7842
21	21	-0.2777
21	21	-1.1533
21	21	-0.9084
21	21	0.2905
21	21	-1.1491
21	21	-0.9812
21	21	-1.1165
21	21	-0.9331
21	21	-0.2579
21	21	1.1742
21	21	-0.7578
21	21	-0.8527
22	21	-0.7470
22	22	-0.8322
22	22	0.8896
21	21	-0.2752
22	21	-0.9598
22	22	0.7770
22	21	-0.9075
22	21	-1.0890
22	21	-1.0143
22	22	0.7770
21	21	-0.8630
21	21	-0.5030
21	21	-1.0183
21	21	-0.9012
22	21	0.5689
22	22	-0.5179
22	21	-1.1361
22	22	0.7770
21	21	-1.1400
21	21	-0.6061
21	21	-1.0611
21	21	-1.0593
21	21	-0.6706
21	21	-0.6580
22	22	0.6986
21	22	-0.5738
21	21	-0.5498
21	22	-0.6319
21	22	-0.1888
21	22	-0.7513
21	22	-1.0280
21	22	-0.4941
21	21	-0.0844
21	22	-0.8435
22	22	0.7770
22	21	-0.9075
23	168	-0.9529
23	179	-0.6125
23	170	-0.8721
24	105	-1.0092
27	85	-0.9975
29	28	-1.0146
29	28	-1.0146
29	28	-1.2022
29	29	-1.0335
15	112	-1.0283
15	15	-1.7761
15	15	1.1804
15	15	-1.1592
15	15	-1.0517
15	15	-0.3829
15	112	-0.8106
15	15	-1.1592
15	112	-0.9051
15	15	-0.9010
31	123	-0.9297
30	30	-0.1818
30	30	-0.6963
30	30	-1.3113
30	30	-0.7176
30	30	0.0092
30	153	-1.0162
30	30	-0.7775
30	124	0.5031
30	12	0.5031
30	30	0.0400
30	56	-0.8247
30	99	-0.6643
30	30	-1.6193
30	99	-1.6193
30	124	-1.6193
30	56	-0.5114
30	30	-0.8869
30	119	-0.8869
30	149	-1.3035
30	30	-0.6657
30	119	-1.6734
30	56	-1.1296
30	108	-0.3797
30	30	-0.6813
30	30	-0.6509
32	54	-0.4774
32	54	1.2150
32	124	-1.0022
32	12	0.0463
32	99	-1.0022
32	30	-1.0022
32	12	-0.9641
34	31	-0.9364
34	126	-1.0612
34	34	-1.4231
34	19	-1.2888
34	158	-0.9211
35	110	-0.5820
36	36	-1.2555
36	36	-0.9318
36	36	-0.8854
36	36	-0.4289
36	36	-0.7156
36	36	-0.7156
36	36	-1.2095
36	34	-0.7937
33	36	-1.0119
33	33	-0.8589
36	36	-0.7482
36	36	-0.7482
34	21	-1.6464
34	145	-0.8812
34	172	-0.4601
34	99	-0.8812
34	99	-1.0075
34	167	-0.8812
34	145	-0.8812
34	172	-0.4601
34	99	-0.8812
34	99	-1.0075
34	167	-0.8812
34	143	-0.9539
34	14	-0.8422
34	34	-1.0148
34	34	-0.8339
34	14	-0.8848
34	34	-0.8339
34	34	-1.0148
34	19	-1.2079
34	38	-0.6978
34	42	-0.8505
34	29	-0.9181
34	38	-0.9715
34	42	-0.6978
34	14	-1.0369
34	34	-0.9394
34	31	-1.1003
34	16	-1.3521
34	177	-1.0773
34	90	-0.8582
34	101	0.4438
34	19	-0.7794
34	145	-0.9372
34	213	-0.9284
34	213	-0.6885
34	213	-0.6213
34	19	-0.9904
34	19	0.4236
34	19	-0.9490
34	168	-0.4090
34	82	-1.1691
34	99	-1.1691
34	12	-1.1068
34	124	-1.1691
34	141	-0.9412
34	142	-0.9412
34	23	-1.2836
34	11	-0.3925
34	209	-0.8774
19	194	1.1470
19	196	-0.3924
19	229	0.4856
19	116	-0.6158
34	49	-0.8779
34	147	-0.8000
34	144	-0.7420
34	146	1.0472
34	19	-0.7736
34	109	-0.6546
34	109	-0.4769
34	146	1.0472
34	146	-0.5972
34	151	-1.0922
34	34	-0.3831
34	34	-0.5268
11	171	-0.9533
11	12	-0.9099
39	105	-1.0506
40	74	-0.6773
40	74	0.3874
41	197	-0.9616
41	10	-0.9616
41	197	-0.7827
41	10	-0.7827
41	191	-0.7316
41	10	-1.0312
41	10	-0.5024
41	10	-0.9638
41	10	-0.3702
41	10	-1.0026
41	10	-0.7698
41	197	-0.6965
41	10	-0.6965
43	12	-0.8701
46	45	-0.9500
16	45	-0.9500
45	46	-0.9533
45	16	-0.9533
47	55	-0.7619
50	54	-0.2576
42	12	-0.8731
42	124	-0.7870
42	30	-0.7870
50	105	0.9050
50	39	0.8560
51	30	-0.8093
52	12	0.9483
52	148	0.5432
52	12	0.4707
52	48	-1.0899
52	12	-0.2808
51	34	-0.8299
51	70	-1.0413
51	69	-1.0413
51	34	-1.1861
51	74	-0.9504
53	21	-1.0106
53	53	-0.9154
53	213	-0.9154
53	194	-1.1024
53	186	-1.1024
53	53	-0.9138
53	213	-0.0071
53	122	-0.4096
53	53	-0.6047
53	53	-0.6502
54	117	-1.1774
55	99	-0.4497
55	55	-0.7574
56	30	-0.8799
56	34	-0.8667
57	34	-0.9625
56	97	-0.7512
58	126	-0.9646
38	29	-1.1172
38	29	-0.0846
38	12	-0.5072
59	12	0.6940
60	147	-0.8662
61	147	-0.8662
62	147	-0.8662
63	147	-0.8662
70	21	-0.7928
66	21	-0.7928
64	64	-0.5585
64	65	-0.5585
64	66	-0.5585
65	64	-0.5585
65	65	-0.5585
65	66	-0.5585
67	64	-0.5585
67	65	-0.5585
67	66	-0.5585
68	64	-0.5585
68	65	-0.5585
68	66	-0.5585
69	64	-0.5585
69	65	-0.5585
69	66	-0.5585
64	64	-0.5585
64	65	-0.5585
64	67	-0.5585
64	68	-0.5585
64	69	-0.5585
65	64	-0.5585
65	65	-0.5585
65	67	-0.5585
65	68	-0.5585
65	69	-0.5585
67	64	-0.5585
67	65	-0.5585
67	67	-0.5585
67	68	-0.5585
67	69	-0.5585
68	64	-0.5585
68	65	-0.5585
68	67	-0.5585
68	68	-0.5585
68	69	-0.5585
69	64	-0.5585
69	65	-0.5585
69	67	-0.5585
69	68	-0.5585
69	69	-0.5585
64	65	-0.3690
65	65	-0.3690
67	65	-0.3690
68	65	-0.3690
69	65	-0.3690
64	64	-0.3690
64	65	-0.3690
64	66	-0.3690
65	64	-0.3690
65	65	-0.3690
65	66	-0.3690
67	64	-0.3690
67	65	-0.3690
67	66	-0.3690
68	64	-0.3690
68	65	-0.3690
68	66	-0.3690
69	64	-0.3690
69	65	-0.3690
69	66	-0.3690
64	64	-0.3690
64	65	-0.3690
64	67	-0.3690
64	68	-0.3690
64	69	-0.3690
65	64	-0.3690
65	65	-0.3690
65	67	-0.3690
65	68	-0.3690
65	69	-0.3690
67	64	-0.3690
67	65	-0.3690
67	67	-0.3690
67	68	-0.3690
67	69	-0.3690
68	64	-0.3690
68	65	-0.3690
68	67	-0.3690
68	68	-0.3690
68	69	-0.3690
69	64	-0.3690
69	65	-0.3690
69	67	-0.3690
69	68	-0.3690
69	69	-0.3690
64	64	-0.3690
64	65	-0.3690
64	67	-0.3690
64	68	-0.3690
64	69	-0.3690
65	64	-0.3690
65	65	-0.3690
65	67	-0.3690
65	68	-0.3690
65	69	-0.3690
67	64	-0.3690
67	65	-0.3690
67	67	-0.3690
67	68	-0.3690
67	69	-0.3690
68	64	-0.3690
68	65	-0.3690
68	67	-0.3690
68	68	-0.3690
68	69	-0.3690
69	64	-0.3690
69	65	-0.3690
69	67	-0.3690
69	68	-0.3690
69	69	-0.3690
64	64	-0.3746
64	65	-0.3746
64	67	-0.3746
64	68	-0.3746
64	69	-0.3746
65	64	-0.3746
65	65	-0.3746
65	67	-0.3746
65	68	-0.3746
65	69	-0.3746
67	64	-0.3746
67	65	-0.3746
67	67	-0.3746
67	68	-0.3746
67	69	-0.3746
68	64	-0.3746
68	65	-0.3746
68	67	-0.3746
68	68	-0.3746
68	69	-0.3746
69	64	-0.3746
69	65	-0.3746
69	67	-0.3746
69	68	-0.3746
69	69	-0.3746
64	65	-0.3746
65	65	-0.3746
67	65	-0.3746
68	65	-0.3746
69	65	-0.3746
64	64	-0.3746
64	65	-0.3746
64	67	-0.3746
64	68	-0.3746
64	69	-0.3746
65	64	-0.3746
65	65	-0.3746
65	67	-0.3746
65	68	-0.3746
65	69	-0.3746
67	64	-0.3746
67	65	-0.3746
67	67	-0.3746
67	68	-0.3746
67	69	-0.3746
68	64	-0.3746
68	65	-0.3746
68	67	-0.3746
68	68	-0.3746
68	69	-0.3746
69	64	-0.3746
69	65	-0.3746
69	67	-0.3746
69	68	-0.3746
69	69	-0.3746
64	64	-0.6024
64	65	-0.6024
64	67	-0.6024
64	68	-0.6024
64	69	-0.6024
65	64	-0.6024
65	65	-0.6024
65	67	-0.6024
65	68	-0.6024
65	69	-0.6024
67	64	-0.6024
67	65	-0.6024
67	67	-0.6024
67	68	-0.6024
67	69	-0.6024
68	64	-0.6024
68	65	-0.6024
68	67	-0.6024
68	68	-0.6024
68	69	-0.6024
69	64	-0.6024
69	65	-0.6024
69	67	-0.6024
69	68	-0.6024
69	69	-0.6024
64	64	-0.3746
64	65	-0.3746
64	66	-0.3746
65	64	-0.3746
65	65	-0.3746
65	66	-0.3746
67	64	-0.3746
67	65	-0.3746
67	66	-0.3746
68	64	-0.3746
68	65	-0.3746
68	66	-0.3746
69	64	-0.3746
69	65	-0.3746
69	66	-0.3746
64	64	-0.3746
64	65	-0.3746
64	67	-0.3746
64	68	-0.3746
64	69	-0.3746
65	64	-0.3746
65	65	-0.3746
65	67	-0.3746
65	68	-0.3746
65	69	-0.3746
67	64	-0.3746
67	65	-0.3746
67	67	-0.3746
67	68	-0.3746
67	69	-0.3746
68	64	-0.3746
68	65	-0.3746
68	67	-0.3746
68	68	-0.3746
68	69	-0.3746
69	64	-0.3746
69	65	-0.3746
69	67	-0.3746
69	68	-0.3746
69	69	-0.3746
64	64	-1.0841
64	65	-1.0841
64	67	-1.0841
64	68	-1.0841
64	69	-1.0841
65	64	-1.0841
65	65	-1.0841
65	67	-1.0841
65	68	-1.0841
65	69	-1.0841
67	64	-1.0841
67	65	-1.0841
67	67	-1.0841
67	68	-1.0841
67	69	-1.0841
68	64	-1.0841
68	65	-1.0841
68	67	-1.0841
68	68	-1.0841
68	69	-1.0841
69	64	-1.0841
69	65	-1.0841
69	67	-1.0841
69	68	-1.0841
69	69	-1.0841
71	169	0.6147
72	169	0.6147
12	99	-1.2466
12	123	-0.5780
12	12	-1.5795
12	12	0.6962
12	12	0.6962
12	12	-0.2817
12	12	-0.8048
12	99	-0.5027
12	54	0.8204
12	12	0.6962
12	12	0.2533
12	12	-0.3519
12	12	-0.0635
12	12	-0.3519
12	99	-0.8377
12	12	-0.8671
12	12	-0.7900
12	12	-0.4155
12	12	-0.5479
12	99	-0.8019
12	12	-0.8958
12	12	-0.3721
12	54	-1.1018
12	32	-1.1018
12	12	1.0370
12	12	-0.9170
12	12	-0.2988
12	12	-1.0223
12	12	-0.0309
12	12	-0.9429
12	12	-0.9302
12	12	-0.6248
12	12	-0.4511
12	99	-1.0141
12	12	-0.7241
12	12	-0.7718
12	34	-0.7402
12	123	-0.5053
12	48	-0.5053
12	54	-1.2469
12	12	-0.7823
13	13	-0.9857
12	13	-0.9932
12	12	-1.0316
12	13	-0.7936
12	13	-0.7936
12	12	-0.7779
12	12	-0.9205
12	12	-0.9541
12	12	-0.9301
12	12	-1.2346
12	12	-0.9761
12	12	-0.4780
12	12	-0.8827
12	12	0.2057
12	12	0.8177
12	12	-0.9794
12	12	-0.9752
12	12	-0.3400
12	12	-0.9538
12	12	-1.2939
12	12	-0.5448
12	12	-0.8600
12	12	-0.3607
12	12	-0.8716
12	12	1.1616
12	12	-0.8926
12	12	-0.7196
12	12	-1.1229
12	12	-0.8703
12	12	-1.3494
12	12	-0.9606
12	12	-0.8014
12	12	0.5935
12	12	-1.1553
12	12	-1.1553
12	12	-1.1553
12	12	-1.1553
12	12	-0.9614
12	12	-1.1553
12	12	-0.7584
12	12	-0.9687
12	75	-0.4787
12	12	-0.9939
12	12	-1.1510
12	12	-0.9939
12	12	-0.2592
12	12	-0.7405
12	124	-0.2592
12	12	-1.0875
12	12	-0.2379
12	228	-0.7083
12	12	-0.7364
12	12	-0.9258
12	12	-0.9763
12	12	-0.7028
12	12	-0.8602
12	12	-0.9109
12	12	-0.3548
12	12	-0.8698
12	12	-1.1126
12	12	-0.8698
12	12	-1.0453
12	12	-0.6725
12	12	-0.6725
12	43	-1.1638
12	53	-0.0788
12	12	-0.7357
12	12	-0.9074
12	172	-0.8141
12	12	-0.6725
12	227	-0.8718
12	113	-0.5731
12	12	-0.7993
12	227	-0.5388
12	12	-1.0338
12	12	-0.9520
12	12	-0.8764
12	12	-0.7601
12	12	0.3672
12	99	-0.6482
12	12	-0.9921
12	12	0.0579
12	12	-0.6482
12	34	-0.5976
12	12	-1.0957
12	12	-0.7977
12	12	-1.0565
12	12	1.0796
12	12	-1.0654
12	12	-0.9836
12	12	-0.9955
12	12	-0.9870
12	12	0.5739
12	12	-1.1193
12	12	-0.8013
12	12	-1.0165
12	12	-1.1583
12	12	-0.9700
12	12	-1.0041
12	11	0.0440
12	12	-0.7714
12	12	-0.9584
12	12	-0.9612
12	12	-0.9612
12	12	-0.8391
12	12	-0.8815
12	12	-1.0099
12	12	-0.9961
12	12	-1.0099
12	12	-0.8972
12	12	-0.8972
12	12	-0.8972
12	12	-0.8496
12	213	-0.5603
12	113	1.1361
12	12	-1.0350
12	12	-1.0283
12	12	0.9275
12	12	0.7447
12	12	-0.9039
12	12	-1.1290
12	12	-0.5984
12	12	-0.9661
12	12	1.1085
12	12	-0.9240
12	12	-0.7348
12	12	-0.8324
12	12	-1.1066
12	12	0.7600
12	12	-0.9266
12	80	-1.1034
12	82	0.5939
12	12	-0.9076
12	124	0.2610
12	12	-0.8147
12	12	-1.3555
12	12	-0.9225
12	12	-0.8402
12	12	-0.9118
12	213	-0.3798
12	12	-1.2123
12	12	-1.0052
12	12	-0.2931
12	228	-0.5019
12	12	-0.5916
12	12	-0.6607
12	12	0.1172
12	12	-0.8240
12	12	-0.9205
12	228	0.6031
12	12	0.3518
12	12	0.2417
12	12	-0.6966
12	12	-0.8857
12	12	-0.6908
12	30	-0.8243
12	12	-0.9734
12	44	1.1782
12	12	-0.0397
12	85	-1.1260
12	12	-1.0057
12	30	-1.3170
12	12	0.8554
12	12	-0.7963
12	12	-0.7890
12	12	-1.0079
12	12	-0.6723
12	162	-0.4254
12	12	0.8865
12	12	-0.8187
12	12	-0.9464
12	12	-1.1469
12	12	-0.6893
12	12	-0.2298
12	12	1.0175
12	12	-1.0490
12	12	-0.7182
12	12	-0.7137
12	12	-0.9771
12	12	-0.7212
12	12	0.3736
12	12	-1.0351
12	12	-0.9771
12	12	-0.6993
12	12	-0.7024
12	13	-0.8413
12	12	-0.2808
12	12	-0.9902
12	12	-0.5842
12	12	-0.5845
12	73	-0.8128
12	12	-1.1237
12	12	-0.9293
12	12	-0.9728
12	12	-1.0440
12	12	-0.0707
12	12	-0.8766
12	12	-0.9447
12	12	-1.0493
12	12	-0.5401
12	12	-0.4934
12	12	1.2718
12	12	-0.8330
12	12	0.5086
12	12	-0.6384
12	12	-0.6593
12	12	-1.0440
12	12	-0.9195
12	12	-0.5937
12	12	-0.5620
12	12	-0.5731
12	12	-0.8595
12	12	-0.5731
12	12	-0.5318
12	12	-0.2840
12	12	-0.9476
12	12	-0.8555
12	12	-1.0440
12	12	-0.3841
12	12	0.9712
12	12	-1.0220
